municipality,tot_pob,high,professionals,europeans,nse_municip,NumCompanies_10S,NumNewCompanies_10S,NumCompanies_ML_10S,NumCompanies_HP_10S,Banks_BBVA,banks_Bankinter,banks_CaixaBank,banks_Sabadell,banks_Santander,banks_total,municipality_name,high_ratio,professionals_ratio,europeans_ratio,growth_rate_10S,companies_size_ratio_10S,companies_profit_ratio_10S,province,high_score,high_ratio_score,professionals_score,professionals_ratio_score,europeans_score,europeans_ratio_score,NumCompanies_10S_score,NumNewCompanies_10S_score,growth_rate_10S_score,NumCompanies_ML_10S_score,companies_size_ratio_10S_score,NumCompanies_HP_10S_score,companies_profit_ratio_10S_score,banks_total_score,sociodemo_Score,Business_Score,Competitor_Score,sociodemo_Score_norm,Business_Score_norm,Competitor_Score_norm,hdbscan_cluster,Zone_Score
17020,5156,240.0302794331439,1851.524403688411,4897,4.516147665321293,714.0,18.0,15.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,Bescanó,0.04655358406383706,0.35910093166959095,0.9497672614429791,0.025210084033613446,0.02100840336134454,0.058823529411764705,Cataluña,24.964107708167106,57.390271766953795,20.413094675547438,31.367183456996433,19.770089294937765,83.27559946113614,4.88400740480762,2.463054187192119,26.672228103542473,4.102844638949678,26.126522037386398,5.4616384915474985,47.05882352941176,20.0,27.016884973821558,34.468768868140415,80.0,0.3808804231446707,0.19639530745757594,0.8,2,0.339774078771011
17022,11163,699.7263786337189,3877.023380014664,8994,4.354446229271795,1766.0,72.0,8.0,28.0,1.0,0.0,1.0,1.0,1.0,4.0,"Bisbal d'Empordà, La",0.0626826461196559,0.34731016572737294,0.805697393173878,0.04077010192525481,0.004530011325028313,0.015855039637599093,Cataluña,72.95368771575006,78.7175117369396,43.436794534659434,27.517728273598653,36.699351671645886,9.81028420371798,12.123652029096215,9.852216748768477,43.134701848084546,2.1881838074398283,5.633623777936999,3.6410923276983325,12.684031710079275,80.0,44.68628393082434,18.555493078152224,20.0,0.63175160253635,0.10572503422015121,0.2,-1,0.35186448654042557
17023,40579,2053.6841812230846,11541.152444714491,34377,4.3234564202235966,32318.0,1760.0,396.0,1100.0,1.0,1.0,2.0,2.0,1.0,7.0,Blanes,0.050609531561228334,0.2844119481681286,0.8471623253406935,0.05445881552076242,0.012253233492171545,0.03403675970047652,Cataluña,100.0,62.75339612490862,100.0,6.982686631989451,100.0,30.95443009876832,100.0,100.0,57.61733867613441,100.0,15.238396243453142,100.0,27.229407760381214,100.0,54.11664901644775,126.11238703337501,0.0,0.7656444880205412,0.7185600715934338,0.0,0,0.6678920518262887
17025,1815,148.39596650849057,582.5548060708265,1518,4.66279069767442,94.0,6.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,Bordils,0.08176086309007745,0.3209668353007309,0.8363636363636363,0.06382978723404255,0.02127659574468085,0.0425531914893617,Cataluña,15.398022202580016,100.0,5.98880935752839,18.917144532410294,5.807683248831649,25.447872068295986,0.6172966946755579,0.8210180623973731,67.53181158130967,0.5470459518599571,26.460052105948773,0.5201560468140475,34.04255319148936,20.0,28.228067945776473,36.78736661108733,80.0,0.3980768711604095,0.20960615691780696,0.8,2,0.35345736263519745
17027,3842,135.80389575229805,1296.8125308128474,3455,4.015588103156131,298.0,14.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,Breda,0.035347187858484654,0.3375357966717458,0.8992712129099427,0.04697986577181208,0.006711409395973154,0.040268456375838924,Cataluña,14.083483775853486,42.57220607639088,14.107725075935399,24.326587357900966,13.811583962447378,57.52623098247396,2.0211821541383657,1.915708812260537,49.704621946869985,0.5470459518599571,8.346459389124782,1.5604681404421423,32.21476510067114,20.0,19.197854699798135,22.415216004639603,80.0,0.26986536534237415,0.12771686902424234,0.8,2,0.25891200546497745
17032,2889,197.96848674525523,1230.3816371681423,2253,4.62903225806452,264.0,16.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,Cadaqués,0.06852491753037564,0.42588495575221264,0.7798546209761164,0.06060606060606061,0.0,0.01893939393939394,Cataluña,20.57310293573575,86.44266797448138,13.3526099292359,53.17086516290682,8.844785481411702,0.0,1.7872012442278973,2.189381499726328,64.12111402669807,0.0,0.0,0.6501950585175593,15.151515151515152,60.0,34.86382012466719,16.422441147291423,40.0,0.49229167605106794,0.09357138314584222,0.4,-1,0.3036383766386096
17033,8196,423.4320942031886,2644.2355229860677,7544,4.371680847099087,796.0,44.0,12.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,Caldes de Malavella,0.05166326185983268,0.322625124815284,0.920448999511957,0.05527638190954774,0.01507537688442211,0.03015075376884422,Cataluña,44.110182862489324,64.1467294051828,29.423784435950562,19.458543725529193,30.707789444107007,68.32538550287127,5.448314305179925,6.020799124247402,58.48232259218945,3.282275711159742,18.748077120295363,3.1209362808842847,24.120603015075375,20.0,31.611937885732768,31.567143901352367,80.0,0.44612125822816784,0.1798624997539145,0.8,2,0.3616926910919371
17034,11712,675.6037045344892,3907.6793732451615,9784,4.493639213018253,1817.0,115.0,18.0,52.0,0.0,0.0,2.0,0.0,0.0,2.0,Calonge i Sant Antoni,0.05768474253197483,0.333647487469703,0.8353825136612022,0.06329113924050633,0.009906439185470555,0.028618602091359385,Cataluña,70.4354218425025,72.10885161817761,43.78525898478822,23.05713021781281,39.96372005768431,24.947569753131095,12.474623393961917,15.736179529282984,66.96192287598215,4.9234135667396135,12.319870160502292,6.762028608582617,22.894881673087507,40.0,42.044409035388476,32.816972773732196,60.0,0.594242105329565,0.1869837441070098,0.6,-1,0.4115516322464587
17036,3217,110.61738109577688,973.8743789714696,3068,4.204928772515362,219.0,9.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,Campdevànol,0.03438525989921569,0.30272750356589045,0.9536835561081753,0.0410958904109589,0.0136986301369863,0.0410958904109589,Cataluña,11.454159180053717,41.30026178414565,10.436910541860508,12.962358352066069,12.212456664476656,85.27262927504688,1.4775206281699254,1.2315270935960596,43.47938553865143,0.8205689277899355,17.03592395862455,1.1703511053316067,32.87671232876712,20.0,15.421474682846824,26.465490945117935,80.0,0.2162480968099731,0.15079442642891655,0.8,2,0.24516913545750035
17039,2469,114.70820464752676,1091.1974896679667,2137,4.442274545326869,278.0,6.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,Camprodon,0.04645937814804648,0.4419592910765357,0.8655326042932361,0.02158273381294964,0.014388489208633094,0.02158273381294964,Cataluña,11.881217196153933,57.26570456238201,11.770513826179538,58.41882222838729,8.365460503208592,40.32195677752148,1.8835463247792665,0.8210180623973731,22.834497441162263,1.0940919037199142,17.893848186756728,0.7802340702210712,17.26618705035971,40.0,28.040358083479205,19.73315137911407,60.0,0.39541175534902523,0.11243506685816478,0.6,4,0.2885310699932355
17044,10680,525.2663445905207,3572.6390354427335,8918,4.355014586880192,2250.0,65.0,70.0,120.0,1.0,0.0,1.0,1.0,1.0,4.0,Cassà de la Selva,0.04918224200285774,0.33451676361823346,0.8350187265917604,0.028888888888888888,0.03111111111111111,0.05333333333333334,Cataluña,54.741082091292256,60.86611050267724,39.97687978123532,23.340931931133486,36.38531116868523,24.762064400317154,15.454439099586404,8.894362342638209,30.564397686059415,19.146608315098497,38.69047619047621,15.604681404421422,42.66666666666667,80.0,35.952004606586016,54.24827232330197,20.0,0.5077417841752329,0.30909447803994006,0.2,1,0.3875763179968278
17046,926,22.85200632140095,329.54422476586876,828,3.85561497326203,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Castellfollit de la Roca,0.02467819257170729,0.35587929240374594,0.8941684665226782,0.0,0.0,0.0,Cataluña,2.2919681543850166,28.464738330759676,3.112856442602545,30.31538105232483,2.956526050899356,54.924195758017255,0.20438920659826162,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.015822489318948,0.0,80.0,0.18209250360246704,0.0,0.8,2,0.16194162662111017
17047,11611,719.1015705045559,4311.615507540197,7005,4.60644295905349,2104.0,94.0,20.0,54.0,1.0,0.0,2.0,2.0,0.0,5.0,Castelló d'Empúries,0.06193278533326638,0.37133886035140784,0.6033072086814227,0.04467680608365019,0.009505703422053232,0.025665399239543727,Cataluña,74.97634425354703,77.72598099075823,48.37677170681729,35.36262855607966,28.480581140214973,0.0,14.449697545264984,12.862616310892177,47.2679885244338,5.47045951859957,11.821506169007533,7.02210663198964,20.53231939163498,100.0,47.40900654317673,27.912185584354383,0.0,0.6704089804460004,0.1590373677291115,0.0,-1,0.37325085667880037
17048,11757,528.2250344770662,3488.183187670139,9416,3.8084562844123018,2434.0,200.0,8.0,63.0,1.0,0.0,3.0,1.0,1.0,6.0,"Castell d'Aro, Platja d'Aro i s'Agaró",0.04492855613481893,0.2966899028383209,0.8008845793995066,0.08216926869350863,0.003286770747740345,0.025883319638455218,Cataluña,55.04995198441278,55.24151937948339,39.016876289162525,10.99119943584924,38.443102885453754,7.356093848320334,16.720688729690114,27.367268746579104,86.93495328188317,2.1881838074398283,4.087501886539334,8.192457737321247,20.706655710764174,100.0,32.22008633366149,32.40567851169703,0.0,0.4547557861342024,0.18464028172931535,0.0,-1,0.287728230538583
17049,5503,279.5921339622777,1603.3305870860022,4374,4.320691583010211,837.0,27.0,48.0,78.0,0.0,0.0,1.0,1.0,0.0,2.0,Celrà,0.05080722041836775,0.2913557308896969,0.7948391786298382,0.03225806451612903,0.05734767025089606,0.0931899641577061,Cataluña,29.09413358064214,63.014797419107474,17.591893575408783,9.249696300481,17.608994781142705,4.273372397006412,5.730467755366077,3.6945812807881784,34.12898004646833,13.129102844638968,71.31885012069348,10.143042912873925,74.55197132616487,40.0,23.949072010853854,75.17248689245854,60.0,0.33732343187147457,0.428315955584969,0.6,4,0.4045377243553996
17054,468,29.93770764119604,219.37500000000009,397,4.31395348837209,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Colera,0.06396946077178642,0.46875000000000017,0.8482905982905983,0.0,0.0,0.041666666666666664,Cataluña,3.0316738664575835,80.41904929615437,1.860570860448863,67.16546632578775,1.1755858301619384,31.52976850198217,0.13557129191871228,0.0,0.0,0.0,0.0,0.13003901170351187,33.33333333333333,20.0,30.665010189427832,6.692674469007368,80.0,0.4326767223642857,0.03813335675209113,0.8,2,0.2918645356023696
17056,2407,123.84826777110564,981.5346869712369,2212,4.26579520697168,266.0,4.0,10.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,Cornellà del Terri,0.05145337256797077,0.4077834179357029,0.9189862899875364,0.015037593984962405,0.03759398496240601,0.06766917293233082,Cataluña,12.835386246763964,63.86919564164604,10.523984706931126,47.26106601018729,8.675368894288187,67.57950839732084,1.8009648271638072,0.547345374931582,15.909750096849894,2.735229759299785,46.752723645849336,2.3407022106632134,54.13533834586466,20.0,27.081723779103193,44.27939924875134,80.0,0.38180100836609976,0.2522940770748926,0.8,2,0.3653427884484466
17060,535,44.719702098849005,181.2728937728938,475,4.32701421800948,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Darnius,0.08358822822214768,0.3388278388278389,0.8878504672897196,0.047619047619047616,0.0,0.0,Cataluña,4.574827499761891,100.0,1.4274669843047187,24.74841392958553,1.4978905568847192,51.70246861255712,0.11492591751484744,0.1368363437328955,50.380875306691344,0.0,0.0,0.0,0.0,20.0,26.327711776188377,10.10354233008485,80.0,0.3710955010136975,0.057567716152511925,0.8,2,0.27289844772479427
17062,10520,671.4511048593033,3887.199930009251,7749,4.526750414188,3095.0,140.0,10.0,70.0,1.0,0.0,1.0,1.0,1.0,4.0,"Escala, L'",0.06382615065202503,0.36950569676894024,0.7365969581749049,0.045234248788368334,0.0032310177705977385,0.022617124394184167,Cataluña,70.00191476097984,80.22955226875742,43.552470639863685,34.76413638948692,31.554872379724575,0.0,21.269552890008327,19.15708812260537,47.85776200377141,2.735229759299785,4.018166232567342,9.10273081924583,18.093699515347332,80.0,45.85693420345256,22.894293687314267,20.0,0.6483725648715198,0.13044654611671083,0.2,-1,0.3704685999447038
17066,47088,3708.586146636196,13163.537777581343,34534,4.658756471506063,57313.0,2507.0,600.0,1451.0,1.0,1.0,3.0,2.0,3.0,10.0,Figueres,0.0787586252683528,0.2795518556231172,0.7333927964661909,0.04374225742850662,0.010468829061469474,0.025317118280320346,Cataluña,100.0,99.97456089889354,100.0,5.3959611782851535,100.0,0.0,100.0,100.0,46.279237559914485,100.0,13.019270835373394,100.0,20.253694624256276,100.0,61.220782974728984,121.1181489380582,0.0,0.8665094053279947,0.6901040240334444,0.0,0,0.7004760432126476
17067,1130,38.97352375637793,308.0878316559927,838,4.0709219858156,57.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Flaçà,0.03448984403219286,0.272644098810613,0.7415929203539823,0.05263157894736842,0.017543859649122806,0.017543859649122806,Cataluña,3.9749601400357477,41.438551964525494,2.8689631793648083,3.1407132666687083,2.9978471697099693,0.0,0.36267041036122527,0.41050903119868654,55.68412533897463,0.27352297592997854,21.81793770139636,0.13003901170351187,14.035087719298245,20.0,10.432956294189749,27.306828626630818,80.0,0.145420815439234,0.15558817967460017,0.8,2,0.2154540478012254
17073,2693,185.70170360871936,647.2830188679247,2592,2.943661921053868,528.0,26.0,36.0,62.0,0.0,0.0,1.0,0.0,0.0,1.0,Fornells de la Selva,0.06895718663524669,0.24035760076788887,0.9624953583364277,0.04924242424242424,0.06818181818181818,0.11742424242424243,Cataluña,19.292522631073204,87.01425154823731,6.724570254608733,0.0,10.245571409091479,89.766017354471,3.6039941917680016,3.5577449370552836,52.09840514669217,9.846827133479227,84.79243970315402,8.062418725617736,93.93939393939394,20.0,22.798767958451137,88.31515265173178,80.0,0.3209913463835906,0.5031999148142293,0.8,2,0.450886067539019
17077,922,80.50702106672301,354.7812865497077,763,4.50903614457831,49.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,Garriguella,0.08731781026759546,0.384795321637427,0.8275488069414316,0.061224489795918366,0.02040816326530612,0.061224489795918366,Cataluña,8.310813969632576,100.0,3.399724292267349,39.755900791446734,2.687938778630372,20.95294033674861,0.3076160786175857,0.41050903119868654,64.77541110860315,0.27352297592997854,25.380049979175357,0.3901170351105356,48.97959183673469,20.0,30.45879757205762,38.30326957539262,80.0,0.42974890333371213,0.21824343171835164,0.8,2,0.37159655077342874
17079,102666,11806.07436383312,32704.82123114579,82900,4.8441927305695005,56403.0,2247.0,656.0,1962.0,3.0,1.0,8.0,4.0,4.0,20.0,Girona,0.11499497753718972,0.31855552209247257,0.8074727757972454,0.03983830647305994,0.011630587025512827,0.03478538375618318,Cataluña,100.0,100.0,100.0,18.12989778577702,100.0,10.715602197655523,100.0,100.0,42.148863767828736,100.0,14.464059119738536,100.0,27.828307004946545,100.0,63.787474112314854,122.67386962639819,0.0,0.9029514390602821,0.6989681712872516,0.0,0,0.7208638246563901
17083,4370,72.33972675683395,1224.6166076547352,3775,4.035710434287659,432.0,12.0,9.0,42.0,0.0,0.0,1.0,1.0,0.0,2.0,Hostalric,0.016553713216666807,0.280232633330603,0.8638443935926774,0.027777777777777776,0.020833333333333332,0.09722222222222222,Cataluña,7.458196285011145,17.72184948598442,13.287079257165974,5.618221825953471,15.133859764386992,39.46109022140142,2.9433422108443272,1.6420361247947461,29.38884392890328,2.4617067833698068,25.908801020408173,5.4616384915474985,77.77777777777779,40.0,8.989838249541538,39.87636394687144,60.0,0.12493133943932583,0.22720657031863764,0.6,4,0.21846205939108357
17086,3317,115.35452220914448,945.2534023077092,2158,4.221806888328297,876.0,16.0,10.0,28.0,1.0,0.0,1.0,0.0,0.0,2.0,"Jonquera, La",0.03477676280046563,0.2849723853806781,0.6505878806150136,0.0182648401826484,0.01141552511415525,0.0319634703196347,Cataluña,11.948688963670556,41.817940759836034,10.111577977350278,7.165658454463935,8.452234852710879,0.0,5.99885762261632,2.189381499726328,19.324171350511747,2.735229759299785,14.196603298853795,3.6410923276983325,25.570776255707763,40.0,14.338890807187164,20.304184121620985,60.0,0.20087750642724153,0.11568868323947532,0.6,4,0.2024547853500226
17089,9024,190.93193721096097,3090.3387938285305,7585,4.119434219887111,1256.0,64.0,28.0,48.0,0.0,0.0,1.0,1.0,0.0,2.0,Llagostera,0.021158237722845852,0.34245775640830345,0.8405363475177305,0.050955414012738856,0.022292993630573247,0.03821656050955414,Cataluña,19.838528382154436,23.81034978135857,34.49460793874686,25.933511243356598,30.877206031230525,27.575655928284593,8.613938380439198,8.757525998905312,53.91074555110921,7.6586433260394,27.724067333939956,6.241872561768569,30.573248407643312,40.0,20.98350673862684,41.12630489987289,60.0,0.29521815940482155,0.23432845328195506,0.6,4,0.2982959757090495
17092,4905,210.0425624492368,1756.5103549114165,4266,4.337246656551286,807.0,21.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,Llançà,0.042822133017173664,0.35810608662821947,0.8697247706422019,0.026022304832713755,0.0,0.007434944237918215,Cataluña,21.833565713256558,52.456224664088644,19.333076878940965,31.042385948509494,17.162726697988088,42.45966139361131,5.524014011327429,2.8735632183908058,27.531556394362926,0.0,0.0,0.7802340702210712,5.947955390334572,40.0,25.10699559508757,7.426661814661876,60.0,0.3537636999263778,0.04231545188206912,0.6,4,0.2382356183138011
17093,1245,85.3817864430369,496.3922518159803,1128,4.39248434237996,66.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Llers,0.06857974814701759,0.3987086359967713,0.9060240963855422,0.045454545454545456,0.030303030303030304,0.015151515151515152,Cataluña,8.81971092014322,86.51516975510435,5.009405856739604,44.29832664751843,4.196159615217745,60.96971794745733,0.42460653357281974,0.41050903119868654,48.09083552002355,0.5470459518599571,37.685528756957346,0.13003901170351187,12.121212121212121,20.0,29.109727455178234,35.09006396211795,80.0,0.41059472541701114,0.1999353074346678,0.8,2,0.3547385147832555
17094,1495,93.16743280535776,830.3211009174315,1333,4.51553930530165,111.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Llívia,0.06231935304706205,0.5553987297106565,0.8916387959866221,0.02702702702702703,0.0,0.0,Cataluña,9.632486794607019,78.23713423502235,8.805150848897103,95.45458709657744,5.04324255083531,53.634244946917484,0.7342871496307919,0.41050903119868654,28.594550849743733,0.0,0.0,0.0,0.0,20.0,38.604199554218106,5.801011976188484,80.0,0.5453978060981188,0.03305286402850518,0.8,2,0.34030280155698084
17095,38941,2770.6021637052063,10084.725207790889,28789,4.245162103352074,30030.0,1530.0,270.0,840.0,1.0,0.0,3.0,1.0,1.0,6.0,Lloret de Mar,0.07114871635821388,0.25897447954060987,0.7392979122261883,0.05094905094905095,0.008991008991008992,0.027972027972027972,Cataluña,100.0,89.91208157340084,100.0,0.0,100.0,0.0,100.0,100.0,53.9040134400264,73.8512035010942,11.181420620196137,100.0,22.377622377622377,100.0,58.1302758971254,106.27590163630396,0.0,0.8226302016627526,0.605536230697382,0.0,0,0.6426748945620606
17102,724,16.940818341377753,303.06976744186034,642,4.06792452830189,48.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,Maçanet de Cabrenys,0.023398920361018996,0.4186046511627905,0.8867403314917127,0.041666666666666664,0.0,0.041666666666666664,Cataluña,1.6748747550707612,26.77317403955276,2.8119232076391825,50.79398766607529,2.1879532410219555,51.13637885791955,0.3007342871496308,0.273672687465791,44.08326589335492,0.0,0.0,0.26007802340702374,33.33333333333333,20.0,16.588139999965943,15.590069987512212,80.0,0.23281248050934303,0.08882871912819126,0.8,2,0.22473853983689046
17103,7572,146.23648235351106,2249.6118989456695,6672,4.097844836485819,1068.0,84.0,36.0,68.0,0.0,0.0,1.0,0.0,1.0,2.0,Maçanet de la Selva,0.019312794816892638,0.29709613034147775,0.8811410459587956,0.07865168539325842,0.033707865168539325,0.06367041198501873,Cataluña,15.172584706349971,21.370145659757274,24.938126342111207,11.123824794992926,27.104587883821562,48.28114422881786,7.320161584463669,11.494252873563223,83.21335584363625,9.846827133479227,41.91985783077278,8.842652795838807,50.936329588014985,40.0,14.697164509834037,61.957329198761855,60.0,0.2059642978085875,0.35301895358636143,0.6,4,0.311542463127727
17110,1676,127.63751317175974,726.6992257296004,1544,4.53076923076923,167.0,4.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,Mont-ras,0.07615603411202848,0.43359142346634866,0.9212410501193318,0.023952095808383235,0.023952095808383235,0.05389221556886228,Cataluña,13.230961270435662,96.53318991634055,7.6272885142095,55.68687661061503,5.915118157739243,68.729274589949,1.1196674718362685,0.547345374931582,25.34127859737768,1.0940919037199142,29.787364047415387,1.1703511053316067,43.11377245508982,20.0,34.799911472344014,32.56342307722732,80.0,0.4913842971967751,0.1855390748531892,0.8,2,0.38461551742248395
