municipality,tot_pob,high,professionals,europeans,nse_municip,NumCompanies_10S,NumNewCompanies_10S,NumCompanies_ML_10S,NumCompanies_HP_10S,Banks_BBVA,banks_Bankinter,banks_CaixaBank,banks_Sabadell,banks_Santander,banks_total,municipality_name,high_ratio,professionals_ratio,europeans_ratio,growth_rate_10S,companies_size_ratio_10S,companies_profit_ratio_10S,province,high_score,high_ratio_score,professionals_score,professionals_ratio_score,europeans_score,europeans_ratio_score,NumCompanies_10S_score,NumNewCompanies_10S_score,growth_rate_10S_score,NumCompanies_ML_10S_score,companies_size_ratio_10S_score,NumCompanies_HP_10S_score,companies_profit_ratio_10S_score,banks_total_score,sociodemo_Score,Business_Score,Competitor_Score,sociodemo_Score_norm,Business_Score_norm,Competitor_Score_norm,hdbscan_cluster,Zone_Score
28033,6651,44.6344942378088,1987.262545420679,5548,3.403735756672631,780.0,42.0,21.0,42.0,1.0,0.0,1.0,0.0,0.0,2.0,Campo Real,0.006710944856083116,0.29879154193665297,0.8341602766501278,0.05384615384615385,0.026923076923076925,0.05384615384615385,Madrid,0.661608478630623,1.1193131917460901,4.6545629739214,32.312047079257624,5.382910345712777,21.4909328860083,1.0134864590594796,0.7835382348002915,36.588282184137114,0.9215376513954715,75.5573997271046,1.0410728007337087,78.07692307692308,11.695906432748542,7.916338400041174,69.18532568641888,88.30409356725146,0.09651011933923985,0.37495737089537257,0.8830409356725146,1,0.3004644641728271
28037,2089,6.3469298074757825,377.886974999267,1839,3.614049910824833,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Cenicientos,0.0030382622343110496,0.18089371708916563,0.8803255146002872,0.0,0.0,0.0,Madrid,0.06457989933100071,0.0,0.8060647029061927,0.0,1.7209120932827164,52.60387955690945,0.06564031470592484,0.0,0.0,0.0,0.0,0.0,0.0,5.847953216374271,0.35019402336749617,0.0,94.15204678362574,0.0019180572489305215,0.0,0.9415204678362574,1,0.09501517254564448
28038,7533,334.226257948796,2754.482871446359,6525,4.244007223794134,391.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Cercedilla,0.044368280625089074,0.3656554986653868,0.8661887694145759,0.07161125319693094,0.0,0.0,Madrid,5.177292927032575,32.63660536547498,6.489216209911808,63.38727651406825,6.347529459388747,43.07645549081872,0.5028048106473842,0.5223588232001943,48.65960801982428,0.0,0.0,0.0,0.0,5.847953216374271,21.71131595718044,9.836393368604895,94.15204678362574,0.268975156834733,0.05330939993404946,0.9415204678362574,1,0.23918009732957785
28040,25383,379.4198332745653,7363.75577353242,21332,3.6476278794852206,7205.0,517.0,132.0,286.0,1.0,0.0,1.0,1.0,1.0,4.0,Ciempozuelos,0.014947793140076637,0.29010580993312135,0.8404049954694086,0.0717557251908397,0.0183206106870229,0.03969465648854962,Madrid,5.882008843849638,8.013140082467572,17.511366117201995,28.275326429983938,20.96688996727009,25.699545518067424,9.448266898770822,9.644982556946447,48.757776258468425,5.792522380200106,51.41528618289342,7.089210024043825,57.55725190839694,23.391812865497084,12.10444929379451,58.934529287427246,76.60818713450291,0.14886995097612726,0.31940206882494876,0.7660818713450291,1,0.2873305960449871
28041,7551,240.08256104578345,3030.733051416818,6700,4.157620082122846,654.0,39.0,9.0,24.0,1.0,0.0,1.0,0.0,0.0,2.0,Cobeña,0.03179480347580234,0.4013684348320511,0.8872996954045822,0.05963302752293578,0.013761467889908258,0.03669724770642202,Madrid,3.7092842289527703,22.113238673136223,7.149813002558268,79.9849733819373,6.5203117980717495,57.3041112696002,0.848072866000549,0.7275712180288422,40.520443572209516,0.39494470774091633,38.62042712132476,0.594898743276405,53.21100917431193,11.695906432748542,22.76892179639783,42.42000763900475,88.30409356725146,0.28219736252231553,0.22989982889977406,0.8830409356725146,1,0.3187478297071918
28043,8462,52.57478301664659,2857.178902890539,7670,3.167371443810795,935.0,55.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,Colmenar de Oreja,0.006213044554082556,0.33764818044085787,0.9064051051760813,0.058823529411764705,0.0,0.0053475935828877,Madrid,0.7854235971786854,0.7025957322901493,6.734793132239244,50.370789272490214,7.478019618200399,70.18015440812178,1.2169714346478466,1.026061974143239,39.97039230199852,0.0,0.0,0.12393723818258436,7.754010695187165,5.847953216374271,11.900001367874877,9.774880441902303,94.15204678362574,0.14631393962608655,0.052976023960985115,0.9415204678362574,1,0.183832530397808
28044,9473,823.7310796487309,3890.408110406097,8449,4.871483260888554,1004.0,64.0,4.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,Colmenarejo,0.08695567187255683,0.41068384993202756,0.8919033041275203,0.06374501992031872,0.00398406374501992,0.027888446215139442,Madrid,12.810276967884636,68.28010550836298,9.205553153559084,84.31434118597974,8.24714785725217,60.40670185616022,1.3075550689420228,1.1939630244575872,43.31452870973545,0.17553098121818503,11.180947028484459,0.6940485338224724,40.438247011952186,5.847953216374271,35.100436023982795,23.942044261815127,94.15204678362574,0.43636615727588124,0.12975650372681674,0.9415204678362574,1,0.3489072442348399
28045,53389,2223.623977465946,16329.382353270048,46813,3.7357090392435257,40092.0,2392.0,884.0,1768.0,2.0,1.0,1.0,1.0,2.0,7.0,Colmenar Viejo,0.041649477934891946,0.3058566812127975,0.8768285601903014,0.05966277561608301,0.02204928664072633,0.04409857328145266,Madrid,34.63919401681832,30.361104536757562,38.95086043092106,35.59559227664698,46.12498580716504,50.24711587714845,52.62252749344582,44.62436803910232,40.540657302416136,38.79234684921889,61.879508392403615,43.824207421361834,63.94293125810636,40.935672514619895,28.084715964266845,98.98954594917083,59.064327485380105,0.3486555090964933,0.5364845728046321,0.5906432748538011,1,0.45737736434088655
28046,7456,660.495698470434,2948.7565071359113,6430,4.872569096788357,996.0,40.0,4.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,Collado Mediano,0.0885857964686741,0.3954877289613615,0.862392703862661,0.040160642570281124,0.004016064257028112,0.0321285140562249,Madrid,10.264902531920201,69.64443763983829,6.953782570179913,77.2518972507758,6.253733332675115,40.51810660494308,1.297052618589075,0.7462268902859919,27.28902285678614,0.17553098121818503,11.270753831926099,0.7931983243685399,46.5863453815261,5.847953216374271,32.995482539315375,21.950729578479926,94.15204678362574,0.4100499940087973,0.11896435798086866,0.9415204678362574,1,0.3322085051789755
28047,64263,6379.73260894546,21955.30378813461,53417,4.806703480106416,57120.0,3552.0,320.0,1600.0,1.0,1.0,4.0,1.0,2.0,9.0,Collado Villalba,0.09927536232272785,0.3416476633231348,0.8312248105441701,0.06218487394957983,0.0056022408963585435,0.028011204481792718,Madrid,99.44654513945353,78.59106552395482,52.40412100780076,52.22956123675752,52.6452976052368,19.512582844630774,74.97699306969558,66.26494785739608,42.25441471925558,14.042478497454802,15.722228034451536,39.65991621842699,40.61624649859944,52.63157894736844,56.700503543702155,55.61792897787942,47.36842105263156,0.7064105585272386,0.3014273939926678,0.4736842105263156,0,0.5008954996865895
