municipality,municipality_name,high_Score,high_ratio_Score,professionals_Score,professionals_ratio_Score,europeans_Score,europeans_ratio_Score,NumCompanies_10S_Score,NumNewCompanies_10S_Score,growth_rate_10S_Score,NumCompanies_ML_10S_Score,companies_size_ratio_10S_Score,NumCompanies_HP_10S_Score,companies_profit_ratio_10S_Score,banks_total_Score,Competitor_Score
25010,Alcanó,0.22353305450779104,12.57268264168806,0.3769147510473898,34.994980693076194,0.5185800410731923,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25011,Alcarràs,3.3972507883706515,0.4213244138251147,45.78529632635566,52.47224982614258,27.22028701649128,0.0,10.678475820825678,6.568144499178985,32.637482203820525,13.129102844638968,38.36367451865059,10.923276983094997,43.1876606683804,60.0,40.0
25012,Alcoletge,6.0653211390761355,18.314735789756316,14.717490887862352,41.18758085044534,12.030643741709959,43.34947112345125,2.090000068817915,1.094690749863164,27.480477440013384,2.1881838074398283,32.30188179167766,2.6007802340702373,51.94805194805192,20.0,80.0
25013,Alfarràs,3.3346177668658563,11.36919918240484,9.155294909503567,14.714663262789534,9.493527046738324,38.650116156146225,1.5669839172533395,0.273672687465791,9.120675702073418,0.0,0.0,0.0,0.0,20.0,80.0
25014,Alfés,0.8007292925865045,33.59454820727388,1.104779484203331,80.50721760811736,0.6797324044345828,69.79618919028245,0.05987158577120794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25015,Algerri,0.5578793812362687,15.38861433328541,1.6783834556981136,71.44735114757775,1.130132599470264,65.38969903847519,0.06675337723916287,0.1368363437328955,75.57131296003699,0.5470459518599571,100.0,0.13003901170351187,57.14285714285712,0.0,100.0
25016,Alguaire,2.672412488089754,7.358005648332798,12.71300555890236,40.221454578595946,9.844756556628534,17.47261652497161,1.5394567513815196,1.368363437328955,46.40343778247885,2.1881838074398283,43.635875402792735,1.3003901170351186,35.0877192982456,20.0,80.0
25017,Alins,0.009233737731308544,0.40545997169678594,0.9045751981130785,69.0876794261404,0.6342791737429087,74.8954730405457,0.05987158577120794,0.41050903119868654,100.0,0.0,0.0,0.0,0.0,0.0,100.0
25019,Almacelles,6.408260045076092,7.730678212018895,33.09128452704231,54.06259861939316,22.18324263347756,2.7354252586734598,5.420787139308106,2.463054187192119,24.045417760011752,5.743982494529549,32.974837662337684,4.681404421326427,36.36363636363632,60.0,40.0
25020,Almatret,0.2150827499188212,8.781662152539838,0.7982213409552842,50.24989471529238,0.6921287400777667,71.74359781301001,0.011699045495523365,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0
25021,Almenar,2.066475538924764,3.8780103123833856,15.973761116022375,54.37478470443649,11.757924357559913,42.4695653462323,2.9226968364404624,1.2315270935960596,22.19577024001079,0.8205689277899355,8.696660482374664,1.1703511053316067,16.78321678321672,20.0,80.0
25022,Alòs de Balaguer,0.012352760043896592,6.929208992584027,0.0,47.2313202921893,0.0,66.74785697125458,0.2594435383419012,0.1368363437328955,25.190437653345665,0.27352297592997854,29.610058309037928,0.0,0.0,0.0,100.0
25023,Alpicat,22.592404475071227,41.20624015525089,33.008041700784425,66.69969626550657,24.203845343316534,79.6622124047583,4.615617537557378,2.8735632183908058,32.91550520037167,2.4617067833698068,16.581632653061202,1.9505851755526777,17.777777777777757,20.0,80.0
25024,Alt Àneu,0.6489305320780643,17.16123440364974,2.127093733718086,93.893538284709,1.2747565153074094,85.76469485289832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25025,Naut Aran,4.335721321649393,25.008173090245528,9.344560131208796,63.15349537641458,6.931617680480322,73.62264087823355,1.064613140092629,0.9578544061302685,46.57854509486558,0.5470459518599571,15.643049672699217,0.9102730819245831,35.22012578616352,60.0,40.0
25027,Anglesola,1.4608543040125108,10.418113335107138,5.2326359720959195,38.923286072583906,4.4234257686761165,45.810668857562774,0.4658972823805492,0.1368363437328955,14.694421964451548,0.8205689277899355,51.81760204081631,0.7802340702210712,66.66666666666664,20.0,80.0
25029,Arbeca,0.9370808163903134,2.0500050610350176,10.922564827101294,72.17532242170552,6.886164449788647,30.9445027120863,1.030204182752854,0.0,0.0,0.5470459518599571,16.150940895838765,0.5201560468140475,20.77922077922072,20.0,80.0
25030,"Pont de Bar, El",0.0,0.0,0.19304441752586765,59.69228604587665,0.19214320246935007,96.37711870832139,0.02546262843143324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25031,Arres,0.19544402504997205,55.861234821327024,0.0,100.0,0.0,100.0,0.14245308338666718,0.1368363437328955,42.319935257620735,0.0,0.0,0.0,0.0,0.0,100.0
25032,Arsèguel,0.007018334089771697,11.771373042808639,0.0,85.14132729721806,0.0,89.76838427048025,0.02546262843143324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25033,Artesa de Lleida,1.4918567696657712,9.176923296783146,7.317716326114441,65.86301751474667,5.010185655786819,47.90258621412454,0.39019757623304496,0.41050903119868654,52.03270728395986,0.27352297592997854,20.387253261960524,0.26007802340702374,26.22950819672128,0.0,100.0
25034,Artesa de Segre,3.422673934653108,8.6684721873053,16.62106057306373,56.94385278411313,10.968690988277206,5.582440877985664,1.057731348624674,0.547345374931582,26.784769150392833,1.0940919037199142,31.484112632394734,0.9102730819245831,35.44303797468352,40.0,60.0
25035,"Sentiu de Sió, La",0.4354774860453125,11.905160446119208,1.3750336754728942,52.43966782263105,1.2375675083778577,100.0,0.13557129191871228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25036,Aspa,0.21394243763282217,13.462160279241736,0.8248610894581238,100.0,0.34503134206861796,51.20649225802564,0.039226211367343125,0.1368363437328955,100.0,0.0,0.0,0.0,0.0,0.0,100.0
25037,"Avellanes i Santa Linya, Les",0.20837480540000855,4.167524515676758,2.67867634820276,100.0,1.3202097459990836,78.89491135447766,0.04610800283529806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25038,Aitona,4.314273882778822,17.979869341980386,13.787908946251223,78.42692104937768,6.278744003272638,0.0,1.0026770168810346,1.6420361247947461,84.63987051524147,0.5470459518599571,16.581632653061202,1.040312093628095,42.66666666666664,40.0,60.0
25039,Baix Pallars,2.0417282707607503,74.23103281893071,1.1345931991260365,61.28759907954283,0.8698095509634024,76.37352633047712,0.018580836963478304,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0
25040,Balaguer,42.00514000025419,26.37350179478503,67.60094175122902,26.373684745469017,54.723623696835254,0.0,38.343277522004534,20.799124247400115,28.84070193309867,19.693654266958454,16.058252569320395,30.169050715214752,33.28550932568144,80.0,20.0
25041,Barbens,2.8055594414671563,33.34300092161327,5.045132742780269,80.71459308028011,2.0929146677575456,0.0,0.4658972823805492,0.1368363437328955,14.694421964451548,0.8205689277899355,51.81760204081631,0.7802340702210712,66.66666666666664,20.0,80.0
25042,"Baronia de Rialb, La",0.008252132077761218,1.4692980082891223,0.8496877025286546,100.0,0.4194093559277213,75.48927610898978,0.018580836963478304,0.0,0.0,0.0,0.0,0.13003901170351187,100.0,0.0,100.0
25043,"Vall de Boí, La",4.551170796288559,49.80797319143883,6.296100969733036,96.71379040506604,3.7127025251335732,71.93258639971994,0.21815278953417153,0.9578544061302685,100.0,0.0,0.0,0.0,0.0,20.0,80.0
25044,Bassella,0.10646446378275876,7.199356419375497,0.4533046493212213,54.0479461574468,0.3574276777118019,54.010513773398806,0.09428054311098263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25045,Bausen,0.0,0.0,0.0,32.33618863743411,0.0,93.43832340513937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25046,Belianes,0.42335211599320666,8.723780454964402,1.9406833410788729,59.64475476260558,1.4276446549066772,58.700897033148046,0.15621666632257708,0.1368363437328955,39.18512523853768,0.0,0.0,0.13003901170351187,29.6296296296296,20.0,80.0
25047,Bellcaire d'Urgell,3.5484824850585657,33.36952893082361,5.363809374821598,54.27545870237196,4.08459259442909,55.78180262811338,0.32826145302145054,0.1368363437328955,20.346122720009934,0.27352297592997854,23.915816326530607,0.13003901170351187,15.38461538461536,20.0,80.0
25048,Bell-lloc d'Urgell,2.2193528835016507,8.342549059019017,10.296238450953823,48.16300733085456,7.675397819071354,27.894388192403348,1.2366579267915023,0.273672687465791,11.499982406962152,3.8293216630197,94.62344720496903,2.08062418725619,69.56521739130433,20.0,80.0
25049,Bellmunt d'Urgell,0.11788805291558786,10.885738832738486,0.41688659381718857,83.5446401576079,0.2499927688042082,94.56686766890215,0.02546262843143324,0.0,0.0,0.0,0.0,0.13003901170351187,100.0,0.0,100.0
25050,Bellpuig,12.403531355483608,26.462527336430863,20.665691673698777,32.49880283417932,16.142095063365947,0.0,4.533036039941918,2.463054187192119,28.7239379576611,5.743982494529549,39.39075630252096,3.51105331599482,32.57918552036192,60.0,40.0
25051,Bellver de Cerdanya,4.620010450774543,23.27085447609452,12.49395075761831,87.39668096275108,7.91506030817291,74.20806958033876,0.9200955192655753,0.41050903119868654,22.999964813924304,0.27352297592997854,9.011756876663718,0.6501950585175593,28.9855072463768,20.0,80.0
25052,Bellvís,3.5521528279971655,16.42104463458331,10.402034869945807,55.43370438562707,7.051448925031099,12.49763796391086,0.48654265678441405,0.1368363437328955,14.106645085873543,0.27352297592997854,16.581632653061202,0.13003901170351187,10.66666666666664,20.0,80.0
25053,Benavent de Segrià,1.6835786757401396,10.235441128594184,8.825038571656119,87.9312270726009,5.320094046866417,55.71198677084137,0.28008891274576597,0.41050903119868654,70.5332254293678,0.0,0.0,0.13003901170351187,17.777777777777757,20.0,80.0
25055,Biosca,0.009921097677889824,3.040951594957666,0.27204275309491577,56.962950639300495,0.23346432127996303,72.46724263565851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25056,Bovera,0.011169344665278672,0.8811592046328476,0.9887862025454931,91.24670780441974,0.5020515935489472,52.66285397222431,0.02546262843143324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25057,"Bòrdes, Es",0.3213223774949561,14.471850620362975,0.6045857258726759,40.18197889241362,0.6425433975050312,83.57510512610024,0.14245308338666718,0.1368363437328955,42.319935257620735,0.0,0.0,0.0,0.0,0.0,100.0
25058,"Borges Blanques, Les",13.208610008935295,22.80016766792386,25.557168061648156,34.52378051100277,21.38574504043273,30.540626745895683,3.893029433422109,0.273672687465791,3.7122750225982446,3.555798687089721,28.36331901181523,2.6007802340702373,28.07017543859648,60.0,40.0
25059,Bossòst,3.644332450183608,38.0689025617581,6.019617113939919,84.58058101877315,3.54328593801006,40.202753892754096,0.3557886188932703,0.41050903119868654,56.67848472002769,0.0,0.0,0.0,0.0,20.0,80.0
25060,Cabanabona,0.0,0.0,0.0,44.71993181551539,0.0,100.0,0.0048172540275684276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25061,Cabó,0.0,0.0,0.03290483975715606,100.0,0.0,93.28064610612074,0.1975074151303067,0.1368363437328955,32.06055701334903,0.0,0.0,0.26007802340702374,48.48484848484848,0.0,100.0
25062,Camarasa,2.2660250253923353,33.85891939420666,3.3256471099208587,58.786166416812044,2.6672782192250657,90.7253109472154,0.0,0.0,0.0,0.27352297592997854,100.0,0.13003901170351187,100.0,20.0,80.0
25063,Canejan,0.0,0.0,0.0,0.0,0.0,92.26259919723942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25064,Castellar de la Ribera,0.008409514024846645,5.408528732300713,0.1456705133314494,79.80440366874988,0.08057618168069512,97.55895681949347,0.09428054311098263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25067,Castelldans,0.5086152155807265,4.356488167972071,4.707986179891896,85.52999456146502,2.811902135062211,50.77595538753148,0.1080441260468925,0.1368363437328955,52.89991907202592,0.27352297592997854,62.18112244897968,0.0,0.0,20.0,80.0
25068,Castellnou de Seana,2.111438926616465,34.89640324791473,2.984396756820774,59.44262502283896,2.1590284578545265,51.83577451021776,0.14933487485462213,0.1368363437328955,40.69224544001987,0.27352297592997854,47.83163265306121,0.5201560468140475,100.0,0.0,100.0
25069,Castelló de Farfanya,0.7424308272687753,16.679574450976716,1.8016791487819483,51.785554619291815,1.4607015499551677,66.73126530127908,0.07363516870711781,0.273672687465791,100.0,0.0,0.0,0.13003901170351187,53.33333333333328,0.0,100.0
25070,Castellserà,1.2412006533428526,13.426826983072655,3.49461909228946,37.49374323756858,3.175527980595605,66.44088517920052,0.16998024925848695,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0
25071,Cava,0.0,0.0,0.0,94.73396615948761,0.0,88.89350713930764,0.02546262843143324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25072,Cervera,11.225710567263295,11.097047332047035,32.94550113330087,16.804401719280385,30.340031486692553,3.6803069085821924,7.065535300149336,5.883962780514507,44.12602366822714,4.102844638949678,18.093440091846645,5.071521456436963,30.261881668283202,60.0,40.0
25073,Cervià de les Garrigues,0.3334662461537942,4.259805745230414,2.8218932255946565,68.69584367876081,2.0805183321143614,88.23939339637484,0.10116233457893757,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0
25074,Ciutadilla,0.011960581691679477,2.873424619619056,0.32221025008648313,58.532568437221386,0.30371022325800506,98.15536428736068,0.12868950045075733,0.0,0.0,0.27352297592997854,54.070541259982306,0.26007802340702374,69.56521739130433,0.0,100.0
25075,Clariana de Cardener,0.5295019214919511,44.55526157077606,0.45774178477566585,100.0,0.19627531435041137,100.0,0.10116233457893757,0.0,0.0,0.0,0.0,0.13003901170351187,42.10526315789472,0.0,100.0
25076,"Cogul, El",0.006121639377189278,4.202000535319513,0.24688083622042956,81.50064659414325,0.11776518861024678,75.12060698536968,0.0048172540275684276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25077,Coll de Nargó,0.21250384980474993,2.9093781749247074,1.8585816481498503,44.71993181551539,1.5970612420301904,63.29491245661355,0.0873987516430277,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0
25078,Corbins,1.2690564893809961,7.639119998744581,7.008675118609031,64.25449924626375,4.7168057122314675,36.34274789810856,0.3007342871496308,0.0,0.0,0.27352297592997854,25.908801020408156,0.3901170351105356,50.0,20.0,80.0
25079,Cubells,0.20862819250862175,6.587904565777411,1.1956014637414125,61.66265174269678,0.8987343341308315,71.64873800479769,0.2594435383419012,0.1368363437328955,25.190437653345665,0.27352297592997854,29.610058309037928,0.0,0.0,0.0,100.0
25081,"Espluga Calba, L'",0.5064492102165309,18.79683926614197,0.8895860861483004,46.25180513853058,0.8160920965096056,76.5387467888683,0.04610800283529806,0.1368363437328955,96.1816710400471,0.0,0.0,0.0,0.0,20.0,80.0
25082,Espot,0.32622350005431205,9.939748864333495,1.4154338633331953,70.19258636463559,0.9855086836331186,73.72322387956574,0.34890682742531537,0.1368363437328955,19.236334208009335,0.5470459518599571,45.222634508348776,0.26007802340702374,29.09090909090904,20.0,80.0
25085,Estaràs,0.8111017874973018,63.642659829202294,0.552760252399066,100.0,0.23346432127996303,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25086,Esterri d'Àneu,5.292086623861203,76.9475666218627,4.66682523998155,95.12987460636727,2.274727590524243,0.9629311290792926,0.5347151970600986,0.41050903119868654,38.7072578575799,0.0,0.0,0.0,0.0,20.0,80.0
25087,Esterri de Cardós,0.09088162842661915,33.5314650041262,0.0,82.03198918324088,0.0,100.0,0.011699045495523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25088,Estamariu,0.0,0.0,0.106764738468764,80.13476592725475,0.030990839107959592,77.02017464482212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25089,Farrera,0.20414010011493974,27.005522906619884,0.0072227413668257325,66.11003366856484,0.014462391583714413,87.81927784011104,0.14245308338666718,0.1368363437328955,42.319935257620735,0.0,0.0,0.0,0.0,0.0,100.0
25092,"Floresta, La",0.19981074209878685,19.96963401285661,0.0,29.617432404769357,0.12602941237236936,72.46724263565851,0.0,0.1368363437328955,100.0,0.0,0.0,0.0,0.0,0.0,100.0
25093,Fondarella,3.0611616861661037,47.19521470169625,3.709726375142762,74.45297753042156,2.5391827509121656,75.46351665711319,0.33514324448940547,0.0,0.0,1.91466083150985,100.0,0.7802340702210712,90.56603773584904,0.0,100.0
25094,Foradada,0.0,0.0,0.44082023594581127,75.61271049632039,0.17561475494510492,12.778542368927063,0.2594435383419012,0.1368363437328955,25.190437653345665,0.27352297592997854,29.610058309037928,0.0,0.0,0.0,100.0
25096,"Fuliola, La",6.443341893143492,62.714682108616685,5.140184449180916,48.06844978441382,3.9151760073055764,35.573047226991726,0.33514324448940547,0.1368363437328955,19.96223361208516,0.0,0.0,0.0,0.0,20.0,80.0
25097,Fulleda,0.0,0.0,0.0,60.08372014340245,0.0,100.0,0.02546262843143324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25098,Gavet de la Conca,0.0,0.0,1.060623343060425,100.0,0.5764296074080505,91.3069612942666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25099,Golmés,2.510251773645474,13.256100369869442,8.009071634746585,45.252236981767005,6.427500030990843,48.28114422881786,1.0990220974324036,0.273672687465791,12.902419285859967,0.8205689277899355,22.749191139870533,1.5604681404421423,58.5365853658536,20.0,80.0
25100,Gósol,0.0,0.0,0.9354767828895688,100.0,0.41114513216559867,62.931488041358755,0.018580836963478304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25101,"Granadella, La",1.4652621882859993,23.106028367375515,3.065672709493232,60.86054090155394,1.973083423206768,14.51168822066963,0.21815278953417153,0.1368363437328955,29.388843928903203,0.0,0.0,0.13003901170351187,22.22222222222216,20.0,80.0
25102,"Granja d'Escarp, La",0.4152827955424784,2.8171270053490383,4.4222342543988855,71.43831477568405,2.3697661637886522,0.0,0.15621666632257708,0.273672687465791,78.37025047707536,0.0,0.0,0.0,0.0,20.0,80.0
25103,Granyanella,0.11139430540118818,14.929556367100668,0.1085663678266812,70.75013399941848,0.08884040544281772,100.0,0.04610800283529806,0.0,0.0,0.5470459518599571,100.0,0.3901170351105356,100.0,0.0,100.0
25104,Granyena de Segarra,0.0,0.0,0.08330773104276964,45.17976350842737,0.15082208365873714,82.90708673310374,0.052989794303253,0.1368363437328955,88.16653178670983,0.0,0.0,0.0,0.0,0.0,100.0
25105,Granyena de les Garrigues,0.792121034346751,72.1555484123384,0.27837206495540706,92.20800482898395,0.05578351039432736,36.0437865623495,0.02546262843143324,0.1368363437328955,100.0,0.0,0.0,0.0,0.0,0.0,100.0
25109,Guimerà,0.2266259038469341,11.37591509301666,0.32975135679913936,20.079893931168545,0.4318056915709052,22.9257602370965,0.12868950045075733,0.0,0.0,0.27352297592997854,54.070541259982306,0.26007802340702374,69.56521739130433,0.0,100.0
25110,Guissona,12.552751050773095,17.50873440113219,25.638128215485377,16.23325903193826,18.58004107319211,0.0,2.330862770196338,0.9578544061302685,21.591803702867697,1.641137855579871,21.754328553578784,2.3407022106632134,41.98250728862968,40.0,60.0
25111,Guixers,0.11576408725471159,15.927546909231092,0.39710016170125134,100.0,0.05991562227538865,89.57522957918242,0.011699045495523365,0.0,0.0,0.0,0.0,0.13003901170351187,100.0,0.0,100.0
25112,Ivars de Noguera,0.11389060939436088,3.8720504372426,1.2699585843131795,81.27792814362365,0.7582425301747474,60.548864042863194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25113,Ivars d'Urgell,1.7751312095640002,11.00649108357024,6.636429106642998,47.969845046277065,4.989525096381513,30.440177935686606,0.5760059458678283,0.273672687465791,24.045417760011752,0.0,0.0,1.040312093628095,72.72727272727272,20.0,80.0
25114,Ivorra,0.23932398047905937,38.00822408323315,0.0,61.6718040330636,0.0,93.59284715817768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25115,Isona i Conca Dellà,0.43511640568471394,2.169405626541463,6.111298348026672,97.3925466570002,3.361473015243363,45.692384197663145,0.13557129191871228,0.1368363437328955,44.08326589335486,0.0,0.0,0.0,0.0,40.0,60.0
25118,Juncosa,0.4438319485271568,12.810330080344276,2.1065573539606732,100.0,1.002037131157364,50.395173244600954,0.11492591751484744,0.273672687465791,100.0,0.0,0.0,0.0,0.0,20.0,80.0
25119,Juneda,1.5797259950988476,1.7902189310240266,16.310631799199243,50.905644977594335,10.683575268483978,0.0,1.7872012442278973,0.547345374931582,16.030278506674463,2.1881838074398283,37.685528756957375,2.08062418725619,48.48484848484848,40.0,60.0
25120,Lleida,100.0,69.46736203888884,100.0,23.884157885227538,100.0,8.786147034374702,100.0,100.0,44.25829008039914,100.0,13.953989156511925,100.0,22.24907455357992,100.0,0.0
25121,Les,7.350237098791237,93.03557029161634,4.518596467092417,66.66936091185704,2.7416562330841687,6.905021703702381,0.8650411875219357,0.9578544061302685,56.969143616027864,0.5470459518599571,19.13265306122441,0.3901170351105356,18.4615384615384,20.0,80.0
25122,Linyola,2.611956236606398,8.418468008137216,11.213556311739787,39.08468638224241,9.146429648729175,34.54564955162216,1.277948675599232,1.368363437328955,55.684125338974624,0.0,0.0,0.26007802340702374,8.421052631578881,40.0,60.0
25123,Lladorre,0.013923909343147776,1.1973901308189216,0.6348083575128897,57.49525580555165,0.5516369361216827,92.82996217270521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25124,Lladurs,0.011676496723484983,2.854486185580807,0.913111625821995,100.0,0.31610655890118894,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25125,Llardecans,0.42022172464898117,11.293468909471466,1.807438035895745,80.6255479964308,1.2045106133293675,88.29976629697799,0.04610800283529806,0.0,0.0,0.27352297592997854,100.0,0.13003901170351187,72.72727272727272,0.0,100.0
25126,Llavorsí,0.412492612134489,14.523817807911982,1.0727007034472844,56.96295063930029,0.8367526559149121,67.263891768043,0.14245308338666718,0.1368363437328955,42.319935257620735,0.0,0.0,0.0,0.0,20.0,80.0
25127,Lles de Cerdanya,0.5684990082347884,25.158059611717192,0.9988465635879977,78.01320039561007,0.6838645163156442,94.62696765928,0.12180770898280238,0.1368363437328955,48.090835520023504,0.0,0.0,0.0,0.0,0.0,100.0
25128,Llimiana,0.009743473919177686,4.8028204839383895,0.13378759877589114,64.9842388341938,0.11776518861024678,91.42739785190149,0.02546262843143324,0.0,0.0,0.27352297592997854,100.0,0.13003901170351187,100.0,0.0,100.0
25129,Llobera,0.009425251476177409,2.2962110873225052,0.6737850364014762,99.94376140365146,0.36982401335498577,100.0,0.039226211367343125,0.1368363437328955,100.0,0.0,0.0,0.0,0.0,0.0,100.0
25130,Maldà,0.014068328117118714,1.6636938560320353,0.612249724077907,66.97996604057896,0.44006991533302775,76.2029817201005,0.15621666632257708,0.1368363437328955,39.18512523853768,0.0,0.0,0.13003901170351187,29.6296296296296,0.0,100.0
25131,Massalcoreig,0.2220163993095303,2.6213667355750387,2.5017900710728385,66.99485569557872,1.3450024172854513,0.0,0.02546262843143324,0.0,0.0,0.0,0.0,0.13003901170351187,100.0,0.0,100.0
25132,Massoteres,0.0067699748988095665,1.6145360021687354,0.11257988249324306,11.47283482615461,0.2541248806852695,2.2693091125539384,0.14245308338666718,0.1368363437328955,42.319935257620735,0.0,0.0,0.0,0.0,0.0,100.0
25133,Maials,0.82745124519544,8.639797989969459,5.096117329961248,94.75661744315788,2.576371757841717,10.935191157258414,0.14245308338666718,0.1368363437328955,42.319935257620735,0.27352297592997854,49.744897959183746,0.0,0.0,20.0,80.0
25134,Menàrguens,1.162462882330053,16.3889868242762,3.089182698536499,52.254097245536826,2.3408413806212236,46.30258943571047,0.13557129191871228,0.0,0.0,0.27352297592997854,51.81760204081631,0.13003901170351187,33.33333333333328,20.0,80.0
25135,Miralcamp,2.346138063929298,18.489279205552993,6.424879164443331,62.747648652512275,4.568049684513261,54.30892142609096,0.39707936770099994,0.1368363437328955,17.064490023234146,0.27352297592997854,20.058426596445035,0.0,0.0,20.0,80.0
25136,"Molsosa, La",0.0,0.0,0.11366267906075338,100.0,0.0,98.58911517308208,0.2525617468739462,0.1368363437328955,25.804838571719934,0.5470459518599571,60.66450970632158,0.13003901170351187,19.5121951219512,0.0,100.0
25137,Mollerussa,29.568190937314814,21.33923848241026,60.10668323289605,32.563882705191304,44.21979529517744,0.0,25.69454480390335,13.957307060755342,28.869939782485964,27.899343544857807,33.9351230058636,24.967490247074277,41.091492776886,80.0,20.0
25138,Montgai,0.4372305072774599,6.226072583017509,2.9912004836541017,75.01732239810835,2.125971562806036,93.12784291217227,0.12868950045075733,0.273672687465791,91.99985925569722,0.27352297592997854,54.070541259982306,0.13003901170351187,34.782608695652165,20.0,80.0
25139,Montellà i Martinet,1.353338156609908,25.634625281004418,1.974865904646355,35.923565959393585,1.9317623043961551,79.87038411397333,0.052989794303253,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0
25140,Montferrer i Castellbò,0.8331607300589522,6.672638036337059,4.321850508815038,45.535349015434605,3.696174077609328,73.10625063694461,0.11492591751484744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25141,Montoliu de Segarra,0.12447215862842662,11.18179944324087,0.2813855419055196,60.040804533548155,0.22933220939890175,74.8954730405457,0.052989794303253,0.1368363437328955,88.16653178670983,0.0,0.0,0.0,0.0,0.0,100.0
25142,Montoliu de Lleida,0.2126743035349735,3.6872690438521873,2.1688406536698532,77.03415736813643,1.3450024172854513,51.085051823392114,0.0873987516430277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25143,Montornès de Segarra,0.20001570412723435,36.2637783207766,0.0,31.660711736811542,0.0,100.0,0.1080441260468925,0.1368363437328955,52.89991907202592,0.0,0.0,0.0,0.0,0.0,100.0
25145,Nalec,0.11097265147280656,23.1149664660647,0.0,45.470461705096284,0.0,71.31702823334348,0.12868950045075733,0.0,0.0,0.27352297592997854,54.070541259982306,0.26007802340702374,69.56521739130433,0.0,100.0
25146,Navès,0.1145341898748215,4.478636362890791,1.3108987272116428,97.19001248887932,0.7747709776989926,100.0,0.48654265678441405,0.273672687465791,28.213290171747087,0.27352297592997854,16.581632653061202,0.0,0.0,0.0,100.0
25148,Odèn,0.12268740314943898,6.70674921199437,0.9429824917797783,93.75756544438335,0.5185800410731923,80.56134398528269,0.10116233457893757,0.1368363437328955,55.684125338974624,0.0,0.0,0.0,0.0,0.0,100.0
25149,Oliana,2.0154958502098053,10.281460169577437,6.485015310336843,24.69819937440873,6.1093274161491244,37.737900798317376,0.5140698226562338,0.41050903119868654,40.17715372558931,1.3676148796498926,78.7102815809869,1.3003901170351186,100.0,40.0,60.0
25150,Oliola,0.0,0.0,0.6562030673888998,100.0,0.30784233513906634,85.47561980469742,0.011699045495523365,0.1368363437328955,100.0,0.27352297592997854,100.0,0.0,0.0,0.0,100.0
25151,Olius,3.8056609033088282,45.974996145434005,4.806187325450051,72.73235622368851,3.526757490485815,99.05451666277438,3.3975404477293534,2.0525451559934327,31.86742112772641,1.641137855579871,14.983402999754091,2.08062418725619,25.702811244979916,0.0,100.0
25152,"Oluges, Les",0.3278226943909548,27.992513744698932,0.23696353021712527,64.6606570853924,0.20867164999359528,99.67512548560018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25153,"Omellons, Els",0.0082729014738763,2.3530618416589917,0.46561048341008937,73.49972961929404,0.34503134206861796,100.0,0.052989794303253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25154,"Omells de na Gaia, Els",0.008066208275427785,5.977465956377779,0.11630066257411363,83.59852594295425,0.05165139851326607,100.0,0.07363516870711781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
